"1","-1",64,0.8448475,0.8448475,0.0130660173359614,0.00163325216699518,0.00326379402146632,-1,0.5
"2","0",64,0.858828125,0.858828125,0.0158669491582693,0.00198336864478367,0.00396344597363562,0,1
"3","1",64,0.84681015625,0.84681015625,0.00997151984002305,0.00124643998000288,0.0024908115458585,1,2
